PUBLISHER,DECIMALS,PRICE,TIMESTAMP,NEW_PAIR_ID,SOURCE,VOLUME
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981833,1708701002,DAI/USD,SKYNET_TRADING,1.21318356089532e+22
FLOWDESK,8,0.0099997,1708700971,DAI/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981833,1708701002,DAI/USD,SKYNET_TRADING,1.21318356089532e+22
FLOWDESK,8,0.0099997,1708700971,DAI/USD,FLOWDESK,0
NETHERMIND,8,2944.4,1708699915,ETH/USD,BITSTAMP,0
NETHERMIND,8,2936.7,1708699915,ETH/USD,CEX,312772969197000000000
NETHERMIND,8,2941.17,1708699915,ETH/USD,COINBASE,0
NETHERMIND,8,2943,1708699916,ETH/USD,ASCENDEX,2.01963375e+21
NETHERMIND,8,2942.8,1708699915,ETH/USD,OKX,6.389986461840801e+24
NETHERMIND,8,2938.14,1708699915,ETH/USD,GECKOTERMINAL,3.045842729333022e+28
NETHERMIND,8,2947.00054934,1708699915,ETH/USD,KAIKO,3.0757133620207385e+24
SKYNET_TRADING,8,2936.35883333,1708701002,ETH/USD,SKYNET_TRADING,1.2944644280851972e+24
FLOWDESK,8,2937.72233082,1708700971,ETH/USD,FLOWDESK,0
NETHERMIND,6,1.00001,1708699913,USDC/USD,BITSTAMP,0
NETHERMIND,6,1.0005,1708699915,USDC/USD,CEX,31581383800500
NETHERMIND,6,1,1708699915,USDC/USD,COINBASE,0
NETHERMIND,6,0.999933,1708699916,USDC/USD,KAIKO,22589571688961896000
SKYNET_TRADING,6,0.999917,1708701002,USDC/USD,SKYNET_TRADING,15706615242723000000
FLOWDESK,6,99.985,1708700971,USDC/USD,FLOWDESK,0
NETHERMIND,8,50958,1708699913,BTC/USD,BITSTAMP,0
NETHERMIND,8,50990,1708699915,BTC/USD,CEX,702176074915000000000
NETHERMIND,8,50913.2399999,1708699915,BTC/USD,COINBASE,0
NETHERMIND,8,50999,1708699915,BTC/USD,ASCENDEX,1.928680182e+21
NETHERMIND,8,50944,1708699916,BTC/USD,OKX,7.611954769408e+24
NETHERMIND,8,51123.07,1708699915,BTC/USD,GECKOTERMINAL,4.276631212722032e+28
NETHERMIND,8,51082.78413246,1708699915,BTC/USD,KAIKO,5.080214791217376e+24
SKYNET_TRADING,8,50985.32666666,1708701002,BTC/USD,SKYNET_TRADING,2.599741806732993e+24
FLOWDESK,8,50993.90538951,1708700971,BTC/USD,FLOWDESK,0
NETHERMIND,6,1.00001,1708699913,USDC/USD,BITSTAMP,0
NETHERMIND,6,1.0005,1708699915,USDC/USD,CEX,31581383800500
NETHERMIND,6,1,1708699915,USDC/USD,COINBASE,0
NETHERMIND,6,0.999933,1708699916,USDC/USD,KAIKO,22589571688961896000
SKYNET_TRADING,6,0.999917,1708701002,USDC/USD,SKYNET_TRADING,15706615242723000000
FLOWDESK,6,99.985,1708700971,USDC/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981833,1708701002,DAI/USD,SKYNET_TRADING,1.21318356089532e+22
FLOWDESK,8,0.0099997,1708700971,DAI/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981833,1708701002,DAI/USD,SKYNET_TRADING,1.21318356089532e+22
FLOWDESK,8,0.0099997,1708700971,DAI/USD,FLOWDESK,0
NETHERMIND,8,50958,1708699913,BTC/USD,BITSTAMP,0
NETHERMIND,8,50990,1708699915,BTC/USD,CEX,702176074915000000000
NETHERMIND,8,50913.2399999,1708699915,BTC/USD,COINBASE,0
NETHERMIND,8,50999,1708699915,BTC/USD,ASCENDEX,1.928680182e+21
NETHERMIND,8,50944,1708699916,BTC/USD,OKX,7.611954769408e+24
NETHERMIND,8,51123.07,1708699915,BTC/USD,GECKOTERMINAL,4.276631212722032e+28
NETHERMIND,8,51082.78413246,1708699915,BTC/USD,KAIKO,5.080214791217376e+24
SKYNET_TRADING,8,50985.32666666,1708701002,BTC/USD,SKYNET_TRADING,2.599741806732993e+24
FLOWDESK,8,50993.90538951,1708700971,BTC/USD,FLOWDESK,0
NETHERMIND,8,2944.4,1708699915,ETH/USD,BITSTAMP,0
NETHERMIND,8,2936.7,1708699915,ETH/USD,CEX,312772969197000000000
NETHERMIND,8,2941.17,1708699915,ETH/USD,COINBASE,0
NETHERMIND,8,2943,1708699916,ETH/USD,ASCENDEX,2.01963375e+21
NETHERMIND,8,2942.8,1708699915,ETH/USD,OKX,6.389986461840801e+24
NETHERMIND,8,2938.14,1708699915,ETH/USD,GECKOTERMINAL,3.045842729333022e+28
NETHERMIND,8,2947.00054934,1708699915,ETH/USD,KAIKO,3.0757133620207385e+24
SKYNET_TRADING,8,2936.35883333,1708701002,ETH/USD,SKYNET_TRADING,1.2944644280851972e+24
FLOWDESK,8,2937.72233082,1708700971,ETH/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981833,1708701123,DAI/USD,SKYNET_TRADING,1.21342351729452e+22
FLOWDESK,8,0.0099997,1708700971,DAI/USD,FLOWDESK,0
NETHERMIND,6,1.00001,1708699913,USDC/USD,BITSTAMP,0
NETHERMIND,6,1.0005,1708699915,USDC/USD,CEX,31581383800500
NETHERMIND,6,1,1708699915,USDC/USD,COINBASE,0
NETHERMIND,6,0.999933,1708699916,USDC/USD,KAIKO,22589571688961896000
SKYNET_TRADING,6,0.999917,1708701123,USDC/USD,SKYNET_TRADING,15724592750466000000
FLOWDESK,6,99.985,1708700971,USDC/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981833,1708701123,DAI/USD,SKYNET_TRADING,1.21342351729452e+22
FLOWDESK,8,0.0099997,1708700971,DAI/USD,FLOWDESK,0
NETHERMIND,8,50958,1708699913,BTC/USD,BITSTAMP,0
NETHERMIND,8,50990,1708699915,BTC/USD,CEX,702176074915000000000
NETHERMIND,8,50913.2399999,1708699915,BTC/USD,COINBASE,0
NETHERMIND,8,50999,1708699915,BTC/USD,ASCENDEX,1.928680182e+21
NETHERMIND,8,50944,1708699916,BTC/USD,OKX,7.611954769408e+24
NETHERMIND,8,51123.07,1708699915,BTC/USD,GECKOTERMINAL,4.276631212722032e+28
NETHERMIND,8,51082.78413246,1708699915,BTC/USD,KAIKO,5.080214791217376e+24
SKYNET_TRADING,8,50953.06833333,1708701123,BTC/USD,SKYNET_TRADING,2.6098161600331624e+24
FLOWDESK,8,50993.90538951,1708700971,BTC/USD,FLOWDESK,0
NETHERMIND,8,2944.4,1708699915,ETH/USD,BITSTAMP,0
NETHERMIND,8,2936.7,1708699915,ETH/USD,CEX,312772969197000000000
NETHERMIND,8,2941.17,1708699915,ETH/USD,COINBASE,0
NETHERMIND,8,2943,1708699916,ETH/USD,ASCENDEX,2.01963375e+21
NETHERMIND,8,2942.8,1708699915,ETH/USD,OKX,6.389986461840801e+24
NETHERMIND,8,2938.14,1708699915,ETH/USD,GECKOTERMINAL,3.045842729333022e+28
NETHERMIND,8,2947.00054934,1708699915,ETH/USD,KAIKO,3.0757133620207385e+24
SKYNET_TRADING,8,2932.56916666,1708701123,ETH/USD,SKYNET_TRADING,1.2946999613887234e+24
FLOWDESK,8,2937.72233082,1708700971,ETH/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981666,1708701181,DAI/USD,SKYNET_TRADING,1.213427489409e+22
FLOWDESK,8,0.01000007,1708701168,DAI/USD,FLOWDESK,0
NETHERMIND,6,1.00001,1708699913,USDC/USD,BITSTAMP,0
NETHERMIND,6,1.0005,1708699915,USDC/USD,CEX,31581383800500
NETHERMIND,6,1,1708699915,USDC/USD,COINBASE,0
NETHERMIND,6,0.999933,1708699916,USDC/USD,KAIKO,22589571688961896000
SKYNET_TRADING,6,0.999917,1708701181,USDC/USD,SKYNET_TRADING,15699664819656000000
FLOWDESK,6,99.985,1708701168,USDC/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981666,1708701181,DAI/USD,SKYNET_TRADING,1.213427489409e+22
FLOWDESK,8,0.01000007,1708701168,DAI/USD,FLOWDESK,0
NETHERMIND,8,2944.4,1708699915,ETH/USD,BITSTAMP,0
NETHERMIND,8,2936.7,1708699915,ETH/USD,CEX,312772969197000000000
NETHERMIND,8,2941.17,1708699915,ETH/USD,COINBASE,0
NETHERMIND,8,2943,1708699916,ETH/USD,ASCENDEX,2.01963375e+21
NETHERMIND,8,2942.8,1708699915,ETH/USD,OKX,6.389986461840801e+24
NETHERMIND,8,2938.14,1708699915,ETH/USD,GECKOTERMINAL,3.045842729333022e+28
NETHERMIND,8,2947.00054934,1708699915,ETH/USD,KAIKO,3.0757133620207385e+24
SKYNET_TRADING,8,2933.03383333,1708701181,ETH/USD,SKYNET_TRADING,1.2964302846701934e+24
FLOWDESK,8,2933.05755729,1708701168,ETH/USD,FLOWDESK,0
NETHERMIND,8,50958,1708699913,BTC/USD,BITSTAMP,0
NETHERMIND,8,50990,1708699915,BTC/USD,CEX,702176074915000000000
NETHERMIND,8,50913.2399999,1708699915,BTC/USD,COINBASE,0
NETHERMIND,8,50999,1708699915,BTC/USD,ASCENDEX,1.928680182e+21
NETHERMIND,8,50944,1708699916,BTC/USD,OKX,7.611954769408e+24
NETHERMIND,8,51123.07,1708699915,BTC/USD,GECKOTERMINAL,4.276631212722032e+28
NETHERMIND,8,51082.78413246,1708699915,BTC/USD,KAIKO,5.080214791217376e+24
SKYNET_TRADING,8,50990.975,1708701181,BTC/USD,SKYNET_TRADING,2.6199162955e+24
FLOWDESK,8,50991.47260177,1708701168,BTC/USD,FLOWDESK,0
NETHERMIND,8,2944.4,1708699915,ETH/USD,BITSTAMP,0
NETHERMIND,8,2936.7,1708699915,ETH/USD,CEX,312772969197000000000
NETHERMIND,8,2941.17,1708699915,ETH/USD,COINBASE,0
NETHERMIND,8,2943,1708699916,ETH/USD,ASCENDEX,2.01963375e+21
NETHERMIND,8,2942.8,1708699915,ETH/USD,OKX,6.389986461840801e+24
NETHERMIND,8,2938.14,1708699915,ETH/USD,GECKOTERMINAL,3.045842729333022e+28
NETHERMIND,8,2947.00054934,1708699915,ETH/USD,KAIKO,3.0757133620207385e+24
SKYNET_TRADING,8,2933.26,1708701209,ETH/USD,SKYNET_TRADING,1.29650092e+24
FLOWDESK,8,2933.05755729,1708701168,ETH/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981666,1708701209,DAI/USD,SKYNET_TRADING,1.21343548794228e+22
FLOWDESK,8,0.01000007,1708701168,DAI/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981666,1708701209,DAI/USD,SKYNET_TRADING,1.21343548794228e+22
FLOWDESK,8,0.01000007,1708701168,DAI/USD,FLOWDESK,0
NETHERMIND,6,1.00001,1708699913,USDC/USD,BITSTAMP,0
NETHERMIND,6,1.0005,1708699915,USDC/USD,CEX,31581383800500
NETHERMIND,6,1,1708699915,USDC/USD,COINBASE,0
NETHERMIND,6,0.999933,1708699916,USDC/USD,KAIKO,22589571688961896000
SKYNET_TRADING,6,0.999917,1708701209,USDC/USD,SKYNET_TRADING,15700278768694000000
FLOWDESK,6,99.985,1708701168,USDC/USD,FLOWDESK,0
NETHERMIND,8,50958,1708699913,BTC/USD,BITSTAMP,0
NETHERMIND,8,50990,1708699915,BTC/USD,CEX,702176074915000000000
NETHERMIND,8,50913.2399999,1708699915,BTC/USD,COINBASE,0
NETHERMIND,8,50999,1708699915,BTC/USD,ASCENDEX,1.928680182e+21
NETHERMIND,8,50944,1708699916,BTC/USD,OKX,7.611954769408e+24
NETHERMIND,8,51123.07,1708699915,BTC/USD,GECKOTERMINAL,4.276631212722032e+28
NETHERMIND,8,51082.78413246,1708699915,BTC/USD,KAIKO,5.080214791217376e+24
SKYNET_TRADING,8,50992.975,1708701209,BTC/USD,SKYNET_TRADING,2.621038915e+24
FLOWDESK,8,50991.47260177,1708701168,BTC/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981666,1708701310,DAI/USD,SKYNET_TRADING,1.2134374875756e+22
FLOWDESK,8,0.01000007,1708701168,DAI/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981666,1708701310,DAI/USD,SKYNET_TRADING,1.2134374875756e+22
FLOWDESK,8,0.01000007,1708701168,DAI/USD,FLOWDESK,0
NETHERMIND,8,50958,1708699913,BTC/USD,BITSTAMP,0
NETHERMIND,8,50990,1708699915,BTC/USD,CEX,702176074915000000000
NETHERMIND,8,50913.2399999,1708699915,BTC/USD,COINBASE,0
NETHERMIND,8,50999,1708699915,BTC/USD,ASCENDEX,1.928680182e+21
NETHERMIND,8,50944,1708699916,BTC/USD,OKX,7.611954769408e+24
NETHERMIND,8,51123.07,1708699915,BTC/USD,GECKOTERMINAL,4.276631212722032e+28
NETHERMIND,8,51082.78413246,1708699915,BTC/USD,KAIKO,5.080214791217376e+24
SKYNET_TRADING,8,50966.21333333,1708701310,BTC/USD,SKYNET_TRADING,2.638011202133161e+24
FLOWDESK,8,50991.47260177,1708701168,BTC/USD,FLOWDESK,0
NETHERMIND,6,1.00001,1708699913,USDC/USD,BITSTAMP,0
NETHERMIND,6,1.0005,1708699915,USDC/USD,CEX,31581383800500
NETHERMIND,6,1,1708699915,USDC/USD,COINBASE,0
NETHERMIND,6,0.999933,1708699916,USDC/USD,KAIKO,22589571688961896000
SKYNET_TRADING,6,0.999917,1708701310,USDC/USD,SKYNET_TRADING,15706037290697000000
FLOWDESK,6,99.985,1708701168,USDC/USD,FLOWDESK,0
NETHERMIND,8,2944.4,1708699915,ETH/USD,BITSTAMP,0
NETHERMIND,8,2936.7,1708699915,ETH/USD,CEX,312772969197000000000
NETHERMIND,8,2941.17,1708699915,ETH/USD,COINBASE,0
NETHERMIND,8,2943,1708699916,ETH/USD,ASCENDEX,2.01963375e+21
NETHERMIND,8,2942.8,1708699915,ETH/USD,OKX,6.389986461840801e+24
NETHERMIND,8,2938.14,1708699915,ETH/USD,GECKOTERMINAL,3.045842729333022e+28
NETHERMIND,8,2947.00054934,1708699915,ETH/USD,KAIKO,3.0757133620207385e+24
SKYNET_TRADING,8,2929.87916666,1708701310,ETH/USD,SKYNET_TRADING,1.297350494997048e+24
FLOWDESK,8,2933.05755729,1708701168,ETH/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981666,1708701367,DAI/USD,SKYNET_TRADING,1.21345448445882e+22
FLOWDESK,8,0.01000007,1708701363,DAI/USD,FLOWDESK,0
NETHERMIND,8,50958,1708699913,BTC/USD,BITSTAMP,0
NETHERMIND,8,50990,1708699915,BTC/USD,CEX,702176074915000000000
NETHERMIND,8,50913.2399999,1708699915,BTC/USD,COINBASE,0
NETHERMIND,8,50999,1708699915,BTC/USD,ASCENDEX,1.928680182e+21
NETHERMIND,8,50944,1708699916,BTC/USD,OKX,7.611954769408e+24
NETHERMIND,8,51123.07,1708699915,BTC/USD,GECKOTERMINAL,4.276631212722032e+28
NETHERMIND,8,51082.78413246,1708699915,BTC/USD,KAIKO,5.080214791217376e+24
SKYNET_TRADING,8,50934.375,1708701367,BTC/USD,SKYNET_TRADING,2.6414566875e+24
FLOWDESK,8,50932.89480192,1708701363,BTC/USD,FLOWDESK,0
NETHERMIND,6,1.00001,1708699913,USDC/USD,BITSTAMP,0
NETHERMIND,6,1.0005,1708699915,USDC/USD,CEX,31581383800500
NETHERMIND,6,1,1708699915,USDC/USD,COINBASE,0
NETHERMIND,6,0.999933,1708699916,USDC/USD,KAIKO,22589571688961896000
SKYNET_TRADING,6,0.999917,1708701367,USDC/USD,SKYNET_TRADING,15702466587090000000
FLOWDESK,6,99.985,1708701363,USDC/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981666,1708701367,DAI/USD,SKYNET_TRADING,1.21345448445882e+22
FLOWDESK,8,0.01000007,1708701363,DAI/USD,FLOWDESK,0
NETHERMIND,8,2944.4,1708699915,ETH/USD,BITSTAMP,0
NETHERMIND,8,2936.7,1708699915,ETH/USD,CEX,312772969197000000000
NETHERMIND,8,2941.17,1708699915,ETH/USD,COINBASE,0
NETHERMIND,8,2943,1708699916,ETH/USD,ASCENDEX,2.01963375e+21
NETHERMIND,8,2942.8,1708699915,ETH/USD,OKX,6.389986461840801e+24
NETHERMIND,8,2938.14,1708699915,ETH/USD,GECKOTERMINAL,3.045842729333022e+28
NETHERMIND,8,2947.00054934,1708699915,ETH/USD,KAIKO,3.0757133620207385e+24
SKYNET_TRADING,8,2928.16233333,1708701367,ETH/USD,SKYNET_TRADING,1.298142207235189e+24
FLOWDESK,8,2929.08852932,1708701363,ETH/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981833,1708701398,DAI/USD,SKYNET_TRADING,1.21417538067868e+22
FLOWDESK,8,0.01000007,1708701363,DAI/USD,FLOWDESK,0
NETHERMIND,6,1.00001,1708699913,USDC/USD,BITSTAMP,0
NETHERMIND,6,1.0005,1708699915,USDC/USD,CEX,31581383800500
NETHERMIND,6,1,1708699915,USDC/USD,COINBASE,0
NETHERMIND,6,0.999933,1708699916,USDC/USD,KAIKO,22589571688961896000
SKYNET_TRADING,6,0.999967,1708701398,USDC/USD,SKYNET_TRADING,15733250785590000000
FLOWDESK,6,99.985,1708701363,USDC/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99981833,1708701398,DAI/USD,SKYNET_TRADING,1.21417538067868e+22
FLOWDESK,8,0.01000007,1708701363,DAI/USD,FLOWDESK,0
NETHERMIND,8,2944.4,1708699915,ETH/USD,BITSTAMP,0
NETHERMIND,8,2936.7,1708699915,ETH/USD,CEX,312772969197000000000
NETHERMIND,8,2941.17,1708699915,ETH/USD,COINBASE,0
NETHERMIND,8,2943,1708699916,ETH/USD,ASCENDEX,2.01963375e+21
NETHERMIND,8,2942.8,1708699915,ETH/USD,OKX,6.389986461840801e+24
NETHERMIND,8,2938.14,1708699915,ETH/USD,GECKOTERMINAL,3.045842729333022e+28
NETHERMIND,8,2947.00054934,1708699915,ETH/USD,KAIKO,3.0757133620207385e+24
SKYNET_TRADING,8,2930.57366666,1708701398,ETH/USD,SKYNET_TRADING,1.2992405293770444e+24
FLOWDESK,8,2929.08852932,1708701363,ETH/USD,FLOWDESK,0
NETHERMIND,8,50958,1708699913,BTC/USD,BITSTAMP,0
NETHERMIND,8,50990,1708699915,BTC/USD,CEX,702176074915000000000
NETHERMIND,8,50913.2399999,1708699915,BTC/USD,COINBASE,0
NETHERMIND,8,50999,1708699915,BTC/USD,ASCENDEX,1.928680182e+21
NETHERMIND,8,50944,1708699916,BTC/USD,OKX,7.611954769408e+24
NETHERMIND,8,51123.07,1708699915,BTC/USD,GECKOTERMINAL,4.276631212722032e+28
NETHERMIND,8,51082.78413246,1708699915,BTC/USD,KAIKO,5.080214791217376e+24
SKYNET_TRADING,8,50949.04166666,1708701398,BTC/USD,SKYNET_TRADING,2.6437457720829875e+24
FLOWDESK,8,50932.89480192,1708701363,BTC/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99982,1708701498,DAI/USD,SKYNET_TRADING,1.21419940476e+22
FLOWDESK,8,0.01000007,1708701363,DAI/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708699913,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708699915,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708699915,DAI/USD,COINBASE,0
NETHERMIND,8,0.99969212,1708699646,DAI/USD,KAIKO,3.0268540236071814e+22
SKYNET_TRADING,8,0.99982,1708701498,DAI/USD,SKYNET_TRADING,1.21419940476e+22
FLOWDESK,8,0.01000007,1708701363,DAI/USD,FLOWDESK,0
NETHERMIND,6,1.00001,1708699913,USDC/USD,BITSTAMP,0
NETHERMIND,6,1.0005,1708699915,USDC/USD,CEX,31581383800500
NETHERMIND,6,1,1708699915,USDC/USD,COINBASE,0
NETHERMIND,6,0.999933,1708699916,USDC/USD,KAIKO,22589571688961896000
SKYNET_TRADING,6,0.999967,1708701498,USDC/USD,SKYNET_TRADING,15723865095328000000
FLOWDESK,6,99.985,1708701363,USDC/USD,FLOWDESK,0
NETHERMIND,8,2944.4,1708699915,ETH/USD,BITSTAMP,0
NETHERMIND,8,2936.7,1708699915,ETH/USD,CEX,312772969197000000000
NETHERMIND,8,2941.17,1708699915,ETH/USD,COINBASE,0
NETHERMIND,8,2943,1708699916,ETH/USD,ASCENDEX,2.01963375e+21
NETHERMIND,8,2942.8,1708699915,ETH/USD,OKX,6.389986461840801e+24
NETHERMIND,8,2938.14,1708699915,ETH/USD,GECKOTERMINAL,3.045842729333022e+28
NETHERMIND,8,2947.00054934,1708699915,ETH/USD,KAIKO,3.0757133620207385e+24
SKYNET_TRADING,8,2925.6935,1708701498,ETH/USD,SKYNET_TRADING,1.300851100905e+24
FLOWDESK,8,2929.08852932,1708701363,ETH/USD,FLOWDESK,0
NETHERMIND,8,50958,1708699913,BTC/USD,BITSTAMP,0
NETHERMIND,8,50990,1708699915,BTC/USD,CEX,702176074915000000000
NETHERMIND,8,50913.2399999,1708699915,BTC/USD,COINBASE,0
NETHERMIND,8,50999,1708699915,BTC/USD,ASCENDEX,1.928680182e+21
NETHERMIND,8,50944,1708699916,BTC/USD,OKX,7.611954769408e+24
NETHERMIND,8,51123.07,1708699915,BTC/USD,GECKOTERMINAL,4.276631212722032e+28
NETHERMIND,8,51082.78413246,1708699915,BTC/USD,KAIKO,5.080214791217376e+24
SKYNET_TRADING,8,50882.90166666,1708701498,BTC/USD,SKYNET_TRADING,2.658122783066318e+24
FLOWDESK,8,50932.89480192,1708701363,BTC/USD,FLOWDESK,0
NETHERMIND,6,0.99999,1708701552,USDC/USD,BITSTAMP,0
NETHERMIND,6,1.0005,1708701553,USDC/USD,CEX,31581383800500
NETHERMIND,6,1,1708701553,USDC/USD,COINBASE,0
NETHERMIND,6,0.999936,1708701553,USDC/USD,KAIKO,23873018083726074000
SKYNET_TRADING,6,0.999967,1708701555,USDC/USD,SKYNET_TRADING,15708867590262000000
FLOWDESK,6,99.995,1708701557,USDC/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708701552,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708701553,DAI/USD,CEX,21215528240980000000
NETHERMIND,8,0.99985,1708701553,DAI/USD,COINBASE,0
NETHERMIND,8,0.99967675,1708701555,DAI/USD,KAIKO,3.194178276420651e+22
SKYNET_TRADING,8,0.99982,1708701555,DAI/USD,SKYNET_TRADING,1.21419940476e+22
FLOWDESK,8,0.01000114,1708701557,DAI/USD,FLOWDESK,0
NETHERMIND,8,0.99489,1708701552,DAI/USD,BITSTAMP,0
NETHERMIND,8,0.997,1708701553,DAI/USD,CEX,21215528240980000000
